compound_id,canonical_smiles,fold,is_binder
CSC027181936,CCc1nnc2n1CCN(C(=O)c1cc3ccccc3s1)C2,4,false
CSC027185584,Cc1nnc2n1CCN(C(=O)c1ccc(-c3cccs3)cc1F)C2,3,false
CSC027185733,Cc1nnc2n1CCN(C(=O)c1cc3ccccc3s1)C2,4,false
CSC027190844,O=C(c1ccc(-c2cccs2)cc1F)N1CCN(CCO)CC1,3,false
CSC027222896,O=C(c1cc2ccccc2s1)N1CCN(C2CCCC2O)CC1,4,false
CSC027282453,CC(NCC#N)c1ccc(-c2ccncc2)cc1,2,false
CSC027341828,O=C(c1sc2cccc(F)c2c1COc1ccccc1)N1CCOCC1,4,false
CSC027355654,CCN(C)C(=O)NC(C)c1ccc(-c2ccncc2)cc1,2,false
CSC027395181,CC1(C(=O)O)CCN(C(=O)c2cc3ccccc3s2)C1,4,false
CSC027398667,O=C1CC(NCc2ccc(-c3ccncc3)cc2F)CN1CCN1CCOCC1,3,false
CSC027465278,Cc1nc(C2CN(C(=O)c3cc4ccccc4s3)CCO2)no1,4,false
CSC027482139,CN(Cc1cnn(C)c1)C(=O)c1ccc(-c2cccs2)cc1F,3,false
CSC027531052,O=C(c1cc2ccccc2s1)N1CCOCC2(CCOCC2)C1,4,false
CSC027541174,O=C(c1cc2ccccc2s1)N1CCN(S(=O)(=O)c2nnc[nH]2)CC1,4,false
CSC027567290,Cc1ccc2sc(C(=O)N3CCOCC3c3nnc(C(C)C)o3)cc2c1,4,false
CSC027575170,CC(NC(=O)NCCc1ccnn1C)c1ccc(-c2ccncc2)cc1,2,false
CSC027612047,CC(NC(=O)CSc1nccn1C)c1ccc(-c2ccncc2)cc1,2,false
CSC027615804,CC(C)NC(=O)NC(C)c1ccc(-c2ccncc2)cc1,2,false
CSC027618409,Cn1cc(N2CCN(C(=O)c3cc4ccccc4s3)CC2)cn1,4,false
CSC027618420,CC(NC(=O)C1CCN(c2cnccn2)CC1)c1ccc(-c2ccncc2)cc1,2,false
CSC027619059,CC(NC(=O)N(CCO)C1CC1)c1ccc(-c2ccncc2)cc1,2,false
CSC027619078,CC(NC(=O)NCC(C)(C)O)c1ccc(-c2ccncc2)cc1,2,false
CSC027659709,Cc1c(C(=O)N2CCOC(C(=O)O)C2)sc2ccc(F)cc12,4,false
CSC027661285,Cc1c(C(=O)N2CCOCC2C(=O)O)sc2ccccc12,4,false
CSC027661759,O=C(O)C1COCCN1C(=O)c1cc2ccccc2s1,4,false
CSC027663852,Cc1c(C(=O)N2CCOC(CC(=O)O)C2)sc2ccccc12,4,false
CSC027665728,Cc1ccc2sc(C(=O)N3CCOCC3c3cccn3C)cc2c1,4,false
CSC027674059,O=C(c1cc2ccccc2s1)N1CCC(Nc2nccs2)CC1,4,false
CSC027732631,COCc1c(C(=O)N2CC(C)OCC2C)sc2ccccc12,4,false
CSC027751277,CC(=O)NCC1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false
CSC027753125,O=C(c1cc2c(s1)-c1ccccc1OC2)N1CCOCC1,4,false
CSC027785401,Cn1cc(C2(C)CN(C(=O)c3cc4ccccc4s3)CCO2)cn1,4,false
CSC027824530,Cc1c(C(=O)N2CCOCC2)sc2ccc(F)cc12,4,false
CSC027828492,O=C(c1cc2ccccc2s1)N1CCCCC1c1ncon1,4,false
CSC027898502,CC(=O)Nc1ccc(-c2csc(N3CCOCC3)n2)cc1,3,true
CSC028124968,CC(NC(=O)C(C)(C)C#N)c1ccc(-c2ccncc2)cc1,2,false
CSC030045833,NS(=O)(=O)C1CCN(C(=O)c2cc3ccccc3s2)C1,4,false
CSC038749625,O=C(NCC1(CO)CCC1)C1OCCc2ccccc21,3,false
CSC056747531,NC1(CNC(=O)C2OCCc3ccccc32)CCCCC1,3,false
CSC057765040,CC(C)[C@H](N)C(=O)NC1CCN(c2ccccc2Cl)C1=O,5,false
CSC058763792,O=C(N[C@H]1C[C@@H](O)C1)C1CC(=O)N(c2ccccc2Cl)C1,0,false
CSC058941942,Cc1nnc(C2COCCN2C(=O)c2cc3ccccc3s2)o1,4,false
CSC067257834,O=C(Nc1cccnc1O)C1CC(=O)N(c2ccccc2Cl)C1,0,false
CSC081490344,O=C(NCC1(CCO)CCCC1)C1OCCc2ccccc21,3,false
CSC083125584,Cc1cc(N2CCC(Nc3ccc(C)c(C(N)=O)c3)C2=O)n(C)n1,5,false
CSC087610857,COCCOCC1CCN(C(=O)c2ccccc2Nc2ccccc2)C1,3,false
CSC090602280,O=C(c1occc1CN1C(=O)Cc2ccccc21)N1CCOC(CO)C1,3,false
CSC092748935,COc1ccc(C(=O)Nc2ccccc2C(=O)N2CCC(C(N)=O)C2)cc1,3,false
CSC093223546,CC1(CNC(=O)NCC2OCCc3ccccc32)CCOCC1,3,false
CSC096731571,CS(=O)(=O)CC1(CNC(=O)C2OCCc3ccccc32)CC1,3,false
CSC096821497,COCCOC1CCN(C(=O)c2ccccc2Nc2ccc(C)cc2)C1,3,false
CSC097045727,Cc1cc(C(=O)NC2CCCN(c3ccccc3Cl)C2=O)ncc1C(N)=O,5,false
CSC102892928,CCS(=O)(=O)N1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false
CSC103954470,COC1CCN(C(=O)c2cc3ccccc3s2)CC1,4,false
CSC104774340,Cc1cnccc1-c1ccc(CN2CCS(=O)(=O)CC2)cc1,3,false
CSC106192597,CN1CCC(N(C)C(=O)c2ccc(=O)n(Cc3ccccc3Cl)c2)CC1,0,false
CSC106542153,O=C(NCc1ccc(-c2cccs2)cc1)N1CC(O)CC1C1CCCOC1,3,false
CSC133034860,CC1CN(C(=O)c2cc3ccccc3s2)CC(C)O1,4,false
CSC133055435,CNC(=O)C1CN(C(=O)c2cc3cc(C)ccc3s2)CCO1,4,false
CSC133078445,CN(C)C(=O)c1ccc(-c2cccs2)cc1F,3,false
CSC133150101,O=C(c1cc2ccccc2s1)N1C[C@@]2(CO)C[C@@]2(CO)C1,4,false
CSC138464531,Cc1nnc(C2CN(C(=O)c3sc4ccccc4c3C)CCO2)o1,4,false
CSC138552571,CC(NCCC(=O)O)c1ccc(-c2ccncc2)cc1,2,false
CSSS00026264922,Cc1ccc(N2CC(C(=O)N3CCCN(C)CC3)CC2=O)cc1,0,false
CSSS00026569111,CC(C)CC(=O)Nc1ccc(-c2csc(-c3ccccn3)n2)cc1,3,false
CSSS00027094962,CC(C)CC(=O)Nc1ccc(-c2csc(CC(=O)N3CCOCC3)n2)cc1,3,false
CSSS00027380692,NC(=O)c1cc(NC2CCN(c3ccccc3F)C2=O)ccc1Cl,5,false
CSSS00027403153,O=C1C(Nc2ccc3oc(=O)[nH]c3c2)CCN1c1ccccc1Cl,5,false
CSSS00027692262,O=C(O)C1CN(C(=O)c2cc(Cl)ccc2F)c2ccccc21,0,false
CSSS00027692525,O=C(O)C1CN(C(=O)c2cc(Br)ccc2F)c2ccccc21,0,false
CSSS00027837091,O=C(NCC1CNCC1O)c1cccc2c1OCO2,3,false
CSSS00027837527,Cc1cc(C(=O)NCC2CNCC2O)c2[nH]ncc2c1,3,false
CSSS00066938183,OC(=NC[C@@H]1CCCO[C@H]1c1cn[nH]c1)c1cccc2c1CCC2,3,false
CSSS00103857486,O=C(NCC1CNCC1O)c1cccc2[nH]ncc12,3,false
CSSS00105258832,COc1ccccc1N1CCC(Nc2ccc3c(c2)CC(=O)N3)C1=O,5,false
CSSS00106254874,O=C1Cc2cc(NC3CCN(c4ccccc4C(F)(F)F)C3=O)ccc2N1,5,false
CSSS00116250816,O=C(NCc1nccc2ccccc12)C1CC(=O)N(c2ccccc2Cl)C1,0,false
CSSS00138457091,CN1C(=O)C[C@@H](CNC(=O)c2cccc3c2CCC3)[C@@H]1c1nccn1C,3,false
CSSS00138524351,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3[nH]ccc23)[C@H](O)C1,3,false
CSSS00138524354,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3c2OCO3)[C@H](O)C1,3,false
CSSS00138524364,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3c2CCC3)[C@H](O)C1,3,false
CSSS00138524375,CC(C)Oc1ccccc1C(=O)NC[C@H]1C[C@H](c2nncn2C)C[C@H]1O,3,false
CSSS00138524389,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3cc[nH]c23)[C@H](O)C1,3,false
CSSS00138524451,Cn1cnnc1[C@H]1C[C@H](CNC(=O)C2Cc3ccccc3C2)[C@H](O)C1,3,false
CSSS00138524453,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3ncn(C)c23)[C@H](O)C1,3,false
CSSS00138524480,Cn1cnnc1[C@H]1C[C@H](CNC(=O)c2cccc3c2CCCC3)[C@H](O)C1,3,false
CSSS00138524486,Cc1ccc(C(=O)NC[C@H]2C[C@H](c3nncn3C)C[C@H]2O)c2c1CCC2,3,false
CSSS00138529240,O=C(NC[C@@H]1C[C@@H](c2nnc[nH]2)C[C@@H]1O)c1cccc(F)c1F,3,false
CSSS00160446616,O=C(C1CC(=O)N(c2ccccc2)C1)N1CCN(C2CC2)C(=O)C1,0,false
D203-0030,O=C(c1ccc2c(c1)OCCO2)N1CCC(c2nc(O)c3nnn(Cc4ccc(F)cc4)c3n2)CC1,3,false
D203-0031,O=C(c1ccc2c(c1)OCO2)N1CCC(c2nc(O)c3nnn(Cc4ccc(F)cc4)c3n2)CC1,3,true
D203-0058,CCc1ccc(C(=O)N2CCC(c3nc(O)c4nnn(Cc5ccc(C)cc5)c4n3)CC2)cc1,3,true
E859-0348,Cc1ccc(-n2nc3c(N4CCC(C(=O)N5CCc6ccccc6C5)CC4)nnc(C)c3c2C)cc1,3,true
MCULE-3274308330,N#Cc1ccsc1NC(=O)COC(=O)Cc1csc(-c2ccccc2)n1,3,false
MCULE-4990117039,CC(=O)NCc1ccc(-c2nc(NC(=O)Cc3csc(NC(=O)C4CC4)n3)sc2C)s1,3,true
MCULE-6306622420,Cc1ccc(-c2noc(C(C)Nc3ccc(Oc4ccc(Cl)nn4)cc3)n2)cc1F,3,false
MCULE-8127450569,O=C(Cn1cnnn1)N(CC(F)(F)F)c1cccc(Cl)c1,3,false
MCULE-8998162305,Cc1cc(NC(=O)C(C)OC(=O)c2cc3c(s2)CCCC3)no1,3,false
MCULE-9414144954,Cc1cc(N)nc(C)c1-c1ccc(C(=O)NCCS(=O)(=O)N(C)C)cc1,3,false
MCULE-9709219277,Cc1noc(C)c1CC(C)C(=O)NS(=O)(=O)c1cccc(F)c1C#N,3,false
PV-001852675955,O=C(Nc1cccc(Cc2nn[nH]n2)c1)C1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)C1,3,false
PV-001947635354,CN(C)c1nccc2cc(NC(=O)NC(Cc3ccccc3)c3n[nH]c(=O)[nH]3)ccc12,3,true
STL569478,O=C1[C@H]2C3CCCN3C3(c4ccccc4-n4c3nc3ccccc3c4=O)[C@H]2C(=O)N1c1ccccc1,3,true
UNC-AH-01-013,COC(=O)c1ccccc1NC(=O)c1ccsc1,3,false
UNC-AH-01-028,COC(=O)c1ccccc1C(=O)Nc1ncc(C)s1,3,false
UNC-AH-01-043,CC(=O)Nc1ccccc1C(=O)O,3,false
UNC-AH-01-047,O=C(O)c1ccccc1NC(=O)C1CCOCC1,3,false
UNC-AH-01-048,CC(C)C(=O)Nc1ccccc1C(=O)O,3,false
UNC-AH-01-056,COC(=O)c1ccccc1NC(=O)N1CCOCC1,3,false
UNC-AH-01-061,O=C(O)c1ccccc1Oc1ccccc1,3,false
UNC-AH-01-062,O=C(O)c1ccccc1C(=O)NC1CC1,3,false
UNC-AH-01-064,O=C(O)c1ccccc1NC(=O)C1CCC1,3,false
UNC-AH-01-065,O=C(O)c1ccccc1NC(=O)C1CCCC1,3,false
UNC-AH-01-066,O=C(Nc1ccccc1C(=O)O)c1ccco1,3,false
UNC-AH-01-084,O=C(O)c1ccccc1NC(=O)N1CCOCC1,3,false
UNC-AH-02-012,COC(=O)c1ccccc1-c1ccc(C(=O)O)c(OC(F)(F)F)c1,3,false
UNC-AH-02-016,CC(=O)c1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,3,false
UNC-AH-02-020,N#Cc1ccccc1-c1ccc(C(=O)O)c(OC(F)(F)F)c1,3,false
UNC-AH-02-068,Nc1ccc(-c2csc(N3CCOCC3)n2)cc1,3,false
UNC-AH-02-070,Cc1nc(-c2ccc(N)cc2)cs1,3,false
UNC-AH-02-076,O=C(O)c1ccc(N2CCCCC2)cc1OC(F)(F)F,3,false
UNC-AH-02-077B,COc1ccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c(OC)n1,3,false
UNC-AH-02-077C,O=C(O)c1cccc(-c2ccc(OC(F)(F)F)c(C(=O)O)c2)c1,3,false
UNC-AH-02-081,Nc1ccc(-c2ccc(C(=O)O)c(OC(F)(F)F)c2)cc1,3,false
UNC-AH-02-082,O=C(O)c1ccc(-c2ccccc2C(=O)O)cc1OC(F)(F)F,3,false
UNC-AH-03-007C,Fc1cc(-c2csc(N3CCOCC3)n2)ccn1,3,false
UNC-AH-03-007E,COc1cc(-c2csc(N3CCOCC3)n2)ccn1,3,false
UNC-AH-03-008A,Cc1cc(-c2csc(N(C)C)n2)ccn1,3,false
UNC-AH-03-008I,CC(C)S(=O)(=O)c1ccc(-c2csc(N(C)C)n2)cc1,3,false
UNC-AH-03-019G1,CC(=O)Nc1ccc(-c2csc(N)n2)cc1,3,false
UNC-AH-03-095B,COc1cc(-c2nccc(-c3ccc(NC(=O)C4CC4)cc3)n2)ccc1N,3,false
UNC-AH-05-009,O=C(O)c1ccccc1CN1C(=O)C(=O)c2ccccc21,3,false
UNC-AH-3-075D,Cc1cc(NC(=O)C2CC2)ccc1-c1csc(N2CCOCC2)n1,3,true
UNC-AH-3-075E,O=C(Nc1ccc(-c2csc(N3CCOCC3)n2)c(F)c1)C1CC1,3,false
UNC-AH-3-075F,COc1cc(NC(=O)C2CC2)ccc1-c1csc(N2CCOCC2)n1,3,false
UNC-AH-3-082F,O=C(Nc1ccc(-c2csc(N3CCC4(CC3)CNC4)n2)cc1)C1CC1,3,false
UNC-AH-3-082I,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CC1,3,false
UNC-AH-3-86B,COc1cc2nc(Cl)nc(-c3ccc(NC(=O)C4CC4)cc3)c2cc1OC,3,true
UNC-AH-3-87B,COc1cc2nc(N3CCOCC3)nc(-c3ccc(NC(=O)C4CC4)cc3)c2cc1OC,3,true
UNC-ZDG-148-2,O=C(Nc1ccc(F)c(O)c1)C1CC(=O)N(c2ccc(Cl)cc2)C1,0,false
UNC-ZDG-150-1,Cn1cc(S(=O)(=O)N[C@@H]2CCN(c3ccccc3)C2=O)cn1,5,true
UNC-ZDG-150-3,O=C1[C@H](NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CCN1c1ccccc1,5,false
UNC-ZDG-150-6,O=C1[C@H](NS(=O)(=O)N2CCOCC2)CCN1c1ccccc1,5,false
UNC-ZDG-167-1,Brc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true
UNC-ZDG-182-2,COC(=O)c1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,1,true
UNC-ZDG-183-2,COCCOc1cc2ncnc(Nc3ccc(C(=O)OC)cc3)c2cc1OCCOC,1,true
UNC-ZDG-190,CC(=O)Nc1ccc(Oc2ncncc2N)cc1,1,false
UNC-ZDG-194-1,O=C(Nc1ccc(-c2csc(N3C[C@@H]4C[C@H]3CO4)n2)cc1)C1CC1,3,false
UNC-ZDG-194-5,C[C@@H]1CN(c2nc(-c3ccc(NC(=O)C4CC4)cc3)cs2)CCO1,3,false
UNC-ZDG-200-2,COC(=O)c1ccccc1OCC(=O)NCc1cccc(F)c1,3,false
UNC-ZDG-201-1,O=C(COc1ccccc1C(=O)O)Nc1cccc(F)c1,3,false
UNC-ZDG-293-1,Fc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true
UNC-ZDG-293-2,Clc1c(Br)cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c12,1,true
UNC-ZDG-293-3,Clc1cnc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,true
UNC-ZDG-294-1,Fc1cc(Br)cc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc12,1,false
UNC-ZDG-294-3,Cn1c(Nc2ccc(Oc3ncccn3)cc2)nc2cc(Br)cnc21,1,true
UNC-ZDG-436-A,CCN(CC)S(=O)(=O)c1cc(Nc2nc(N3CCOCC3)nc3cc(OC)c(N)cc23)ccc1Cl,1,true
UNC-ZDG-438-A,CCN(CC)S(=O)(=O)c1cc(Nc2nc(N3CNC(=O)C3)nc3cc(OC)c(N)cc23)ccc1Cl,1,false
UNC-ZDG-81-1,O=C(NCCc1ccc(O)cc1)c1ccc(=O)n(Cc2ccccc2Cl)c1,0,false
UNC-ZDG-81-10,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-11,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-2,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-3,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(Cc3ccccc3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-5,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-6,Cc1cccc(N2CC(C(=O)N3CCN(CCNC(=O)OC(C)(C)C)CC3)CC2=O)c1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-7,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-8,Cc1ccccc1N1CC(C(=O)N2CCN(CCNC(=O)OC(C)(C)C)CC2)CC1=O.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-81-9,CC(C)(C)OC(=O)NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3Cl)C2)CC1.O=C(O)OC(F)(F)F,0,false
UNC-ZDG-82-9,COc1ccc(NC(=O)C2CC(=O)N(c3ccccc3F)C2)cc1O,0,false
UNC-ZDG-83-10,NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-83-6,Cc1cccc(N2CC(C(=O)N3CCN(CCN)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-83-7,NCCN1CCN(C(=O)C2CC(=O)N(c3cccc(Cl)c3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-84-1,O=C1CC(C(=O)N2C(=O)OCC2Cc2ccccc2)CN1c1ccccc1,0,false
UNC-ZDG-86-1,CN1CCN(C(=O)C2CC(=O)N(c3cccc(F)c3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-2,CN1CCN(C(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-3,CN1CCN(C(=O)C2CC(=O)N(Cc3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-4,Cc1ccc(N2CC(C(=O)N3CCN(C)CC3)CC2=O)cc1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-6,Cc1cccc(N2CC(C(=O)N3CCN(C)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-7,Cc1ccccc1N1CC(C(=O)N2CCN(C)CC2)CC1=O.O=C(O)C(F)(F)F,0,false
UNC-ZDG-86-9,CN1CCN(C(=O)C2CC(=O)N(C3CCCCC3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-2,CN1CCC(NC(=O)C2CC(=O)N(c3cccc(F)c3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-3,CN1CCC(NC(=O)C2CC(=O)N(c3ccc(F)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-4,Cc1ccc(N2CC(C(=O)NC3CCN(C)CC3)CC2=O)cc1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-5,CN1CCC(NC(=O)C2CC(=O)N(c3ccc(Cl)cc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-6,Cc1cccc(N2CC(C(=O)NC3CCN(C)CC3)CC2=O)c1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-7,Cc1ccccc1N1CC(C(=O)NC2CCN(C)CC2)CC1=O.O=C(O)C(F)(F)F,0,false
UNC-ZDG-87-8,CN1CCC(NC(=O)C2CC(=O)N(c3ccccc3)C2)CC1.O=C(O)C(F)(F)F,0,false
UNC-ZDG-91-1,CC(C)(C)OC(=O)N1C[C@H](CNC(=O)c2cccc3c2CCCC3)[C@H](O)C1,3,false
UNC-ZDG-91-4,CC(C)(C)OC(=O)N1C[C@H](CNC(=O)c2cccc3c2CCC3)[C@H](O)C1,3,false
UNC-ZDG-91-5,CC(C)(C)OC(=O)N1C[C@H](CNC(=O)c2cccc3c2OCC3)[C@H](O)C1,3,false
UNC-ZDG-93-1,Cl.O=C(NC[C@H]1CNC[C@H]1O)c1cccc2c1OCC2,3,false
UNC-ZDG-93-3,Cl.O=C(NC[C@H]1CNC[C@H]1O)c1cccc2c1CCCC2,3,false
UNC-ZDG-93-4,Cl.O=C(NC[C@H]1CNC[C@H]1O)c1ccc2c(c1)CCC2,3,false
Z1020943668,O=C1Nc2ccccc2C1C1CCN(C(=O)C2CC(=O)N(c3ccc4c(c3)OCCO4)C2)CC1,0,true
Z1023598674,O=C(C1CCN(c2ccc3nncn3n2)CC1)N1CCCC(c2nc(-c3ccc(Cl)cc3)no2)C1,3,false
Z1711992926,Cn1c(=O)c2ccc(C(=O)N3CCCCC3c3cccc(C(F)(F)F)c3)nc2n(C)c1=O,3,true
Z1919904347,Cc1c(NC(=O)N2CCN(c3nccn4cnnc34)C(C)C2)noc1-c1ccccc1F,3,true
Z33046454,O=C(NNC(=O)c1cc(-c2ccccc2)n[nH]1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,3,true
Z787494002,O=C(NC(c1ccccc1)c1nnn[nH]1)C1CCN(S(=O)(=O)c2ccc3c(c2)CCCC3)CC1,3,true
Z795991852,Cn1c(=O)c2ccccc2n2c(COC(=O)c3cccc(NC(=O)C4Cc5ccccc5O4)c3)nnc12,3,true
Z979336988,Cc1ccc2[nH]c(C3CCCN(C(=O)c4cccc(CN5C(=O)c6ccccc6C5=O)c4)C3)nc2c1,3,true
ZDG-049,NCCN1CCN(C(=O)C2CC(=O)N(c3ccccc3F)C2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,false
